"DATE","PRECIP","PET","FLOW_cumecs"
"1960-05-03",0.0837976203443802,2.0054867372495,NA
"1960-05-04",0.0141216985316826,1.93294710975388,NA
"1960-05-05",0,2.30999594293226,NA
"1960-05-06",0,2.35930645703855,NA
"1960-05-07",0,2.43716915352267,NA
"1960-05-08",0.0715101401205138,2.59585558803018,NA
"1960-05-09",0.0373776117272083,2.6164481564118,NA
"1960-05-10",0.00555555411486272,2.47545036970956,NA
"1960-05-11",6.97444057122077,2.41322691835672,NA
"1960-05-12",20.2653870697625,2.47335640419608,NA
"1960-05-13",1.82932711835773,2.45121486410956,NA
"1960-05-14",0,2.50580174898222,NA
"1960-05-15",0.163837939925928,2.50763129371851,NA
"1960-05-16",0.00312683996869436,2.54234853303546,NA
"1960-05-17",1.89422750663789e-05,2.38881774517114,NA
"1960-05-18",0.0366637720083384,2.13887533494329,NA
"1960-05-19",0.849295663454999,2.10814898812183,NA
"1960-05-20",15.473087169256,2.08740081829188,NA
"1960-05-21",0.00152856534159869,2.21684137362167,NA
"1960-05-22",0,2.33543086269319,NA
"1960-05-23",1.24569989101272,2.37247176685787,NA
"1960-05-24",0,2.45424920868193,NA
"1960-05-25",0,2.42675228299707,NA
"1960-05-26",0.000542482592088312,2.76678863530774,NA
"1960-05-27",0,2.82042670788998,NA
"1960-05-28",0,2.62422571325079,NA
"1960-05-29",0,2.3603637185957,NA
"1960-05-30",0,2.37427427050419,NA
"1960-05-31",0,2.52359851173562,NA
"1960-06-01",0,2.68112801157928,NA
"1960-06-02",0,2.8733552258627,NA
"1960-06-03",0,2.95182663027574,NA
"1960-06-04",0,3.07689344918966,NA
"1960-06-05",5.95233424502432,3.22158865259246,NA
"1960-06-06",0.0221432728192933,2.86369614654886,NA
"1960-06-07",11.9976342844959,2.523760863231,NA
"1960-06-08",2.86006612536769,2.70090383979541,NA
"1960-06-09",5.87206904612761,2.67596123762501,NA
"1960-06-10",2.54197279201988,2.65345489906344,NA
"1960-06-11",0.280734905472399,2.71940151866754,NA
"1960-06-12",0.890887616909149,2.74653332607893,NA
"1960-06-13",3.91126393086267,2.50806509290891,NA
"1960-06-14",3.24338553128513,2.61354259229878,NA
"1960-06-15",0.723774294244637,2.60750308229604,NA
"1960-06-16",0,2.9975564025088,NA
"1960-06-17",0,3.21536567743083,NA
"1960-06-18",0,3.29996997705857,NA
"1960-06-19",0,3.1658573342339,NA
"1960-06-20",0,2.89627719959751,NA
"1960-06-21",0,3.12859515075926,NA
"1960-06-22",26.9991995850358,3.15215695263301,NA
"1960-06-23",3.18357827378615,2.90903354609841,NA
"1960-06-24",0.83914780929214,2.76212027673245,NA
"1960-06-25",0.00754090486716826,3.12494822127441,NA
"1960-06-26",0.00469093398699773,3.10723500845263,NA
"1960-06-27",1.40412620757041,2.9766120716262,NA
"1960-06-28",0.0108672776860955,2.74181928627046,NA
"1960-06-29",0,2.51475907737745,NA
"1960-06-30",0.0011874246178344,2.53525736437979,NA
"1960-07-01",0,2.62699040388627,NA
"1960-07-02",0,2.65158029546763,NA
"1960-07-03",0,2.77677357233064,NA
"1960-07-04",6.22557039033253,2.88873354407027,NA
"1960-07-05",3.0972453781947,2.93463507493123,NA
"1960-07-06",0.044806129098311,2.7100033889786,NA
"1960-07-07",3.11089896965678,2.67613216046361,NA
"1960-07-08",1.31324513731035,2.77262375345499,NA
"1960-07-09",2.4187551133731,2.68616910787336,NA
"1960-07-10",13.6272356775183,2.72865306939086,NA
"1960-07-11",2.65255151646344,2.66313334025238,NA
"1960-07-12",4.23002975356841,2.74312994637853,NA
"1960-07-13",17.1558203213632,2.74838954709942,NA
"1960-07-14",0.946782225738914,2.75016114779313,NA
"1960-07-15",3.9957493233481,2.63275766882047,NA
"1960-07-16",10.246456103256,2.62853154038316,NA
"1960-07-17",6.82608800396989,2.64284249554139,NA
"1960-07-18",1.93606807903404,2.65919131415592,NA
"1960-07-19",6.32382390415588,2.71860412998242,NA
"1960-07-20",0.456756029812456,2.61132961522797,NA
"1960-07-21",0.304068315058997,2.62724880039841,NA
"1960-07-22",3.35855969382314,2.43784293447738,NA
"1960-07-23",0.237139883930098,2.38573495630011,NA
"1960-07-24",0.0037476341102346,2.67072977433066,NA
"1960-07-25",0.584354366872336,2.62739189273845,NA
"1960-07-26",0.0166737976742208,2.41927975021106,NA
"1960-07-27",11.0120266501261,2.46812711221946,NA
"1960-07-28",0.239185437713405,2.6613813447783,NA
"1960-07-29",0.000854453880113489,2.5543727597761,NA
"1960-07-30",0.485701523631545,2.47330034917994,NA
"1960-07-31",3.98388735222678,2.33401227466073,NA
"1960-08-01",3.29117052378059,2.39785514625384,NA
"1960-08-02",0.522817674300665,2.43222351772897,NA
"1960-08-03",0.0203162034390559,2.36082884044841,NA
"1960-08-04",0.0186528763478286,2.41820912922036,NA
"1960-08-05",0.00756152668954976,2.46826891496266,NA
"1960-08-06",1.46476029916297,2.57149603207298,NA
"1960-08-07",7.35537998478383,2.55261819200739,NA
"1960-08-08",1.03693082754821,2.39587962840166,NA
"1960-08-09",4.43385552194993,2.152340358623,NA
"1960-08-10",0.094288016887169,2.2144982372905,NA
"1960-08-11",5.82995733184563,2.09339985658499,NA
"1960-08-12",0.675669430492392,2.06871456921447,NA
"1960-08-13",1.19615548834927,1.94703613258712,NA
"1960-08-14",9.98731765315608,2.19032905121534,NA
"1960-08-15",0.267389086618517,2.21175703243772,NA
"1960-08-16",0.0917210847216349,2.09033189694806,NA
"1960-08-17",0,2.08241468557936,NA
"1960-08-18",3.1424559985946,2.08979700547544,NA
"1960-08-19",2.85615114887117,2.02676573283579,NA
"1960-08-20",2.64256383546557,2.15765787556154,NA
"1960-08-21",3.44266176365416,2.24907791177517,NA
"1960-08-22",6.42633022700616,2.3705987834049,NA
"1960-08-23",7.75769601618552,2.21029861275706,NA
"1960-08-24",6.55329978714572,2.18650939015585,NA
"1960-08-25",0.205975354064753,2.16572709908827,NA
"1960-08-26",3.39621084732888,1.99476246247902,NA
"1960-08-27",28.8079696006684,1.99370478202557,NA
"1960-08-28",2.37555826951011,2.04928535094577,NA
"1960-08-29",0.571443977565584,1.99484677604327,NA
"1960-08-30",0.0400143409202623,1.95641898997188,NA
"1960-08-31",4.20330035050185,1.94627562694706,NA
"1960-09-01",6.48761346462273,1.98713230884264,NA
"1960-09-02",11.978808358975,1.97095550789861,NA
"1960-09-03",0.719701002610221,1.95462055159726,NA
"1960-09-04",2.22369217736308,1.73928476317469,NA
"1960-09-05",0.908721568481164,1.70715605787909,NA
"1960-09-06",16.5693399084718,1.58964023850516,NA
"1960-09-07",0.0135179717377906,1.75860661285505,NA
"1960-09-08",0,1.71557154922879,NA
"1960-09-09",0.210251155574431,1.69877307827587,NA
"1960-09-10",0,1.86764729952555,NA
"1960-09-11",0,1.80230182212944,NA
"1960-09-12",0.201453766009567,1.70405928666255,NA
"1960-09-13",0.255650824348749,1.55689761922625,NA
"1960-09-14",11.7050309543523,1.54417749619625,NA
"1960-09-15",4.2737681505012,1.42681268221232,NA
"1960-09-16",10.1091455117904,1.40932163748157,NA
"1960-09-17",0.0686169186763604,1.44716057500781,NA
"1960-09-18",0.645398190902432,1.52438694984714,NA
"1960-09-19",17.929332654655,1.38387757121698,NA
"1960-09-20",0.012657363446862,1.28768740355748,NA
"1960-09-21",7.03681560477124,1.24825603719627,NA
"1960-09-22",23.5436346467176,1.42123453874071,NA
"1960-09-23",0,1.40541976846419,NA
"1960-09-24",0,1.25644266307091,NA
"1960-09-25",0,1.30194001391233,NA
"1960-09-26",0,1.22334190795275,NA
"1960-09-27",0.000585196371674351,1.19471363446753,NA
"1960-09-28",1.87591683427149,1.11770956162367,NA
"1960-09-29",1.72436960428521,1.1444708261611,NA
"1960-09-30",12.7507809862004,1.07894728895848,NA
"1960-10-01",12.6412150018753,1.15636475801669,NA
"1960-10-02",12.0840719608203,1.24037935100981,NA
"1960-10-03",1.49757811153203,1.2124835865844,NA
"1960-10-04",0.452944172372787,1.20229204717803,NA
"1960-10-05",2.58285758696216,1.14689145251043,NA
"1960-10-06",28.5009224715469,1.11934785093712,NA
"1960-10-07",3.92379487916758,1.11433808466291,NA
"1960-10-08",9.11008652638602,1.03638883154805,NA
"1960-10-09",0.57478121793908,0.960178874070138,NA
"1960-10-10",0.689512546244252,0.943767174865771,NA
"1960-10-11",0.189761608494326,0.845794288009429,NA
"1960-10-12",0,0.774097354681151,NA
"1960-10-13",2.29604554748157,0.706504586426133,NA
"1960-10-14",2.29435151035998,0.738607143333501,NA
"1960-10-15",0.36725884434364,0.787642280939693,NA
"1960-10-16",0.0863416333852432,0.761934557798917,NA
"1960-10-17",1.24046131313527,0.720794973916477,NA
"1960-10-18",1.03397566686242,0.786660002664803,NA
"1960-10-19",7.97198787937955,0.842188207709519,NA
"1960-10-20",15.7021205075002,0.784269960432237,NA
"1960-10-21",1.66244865731824,0.799397109872527,NA
"1960-10-22",4.84080028511906,0.749524992767653,NA
"1960-10-23",10.7297376208238,0.747272032385871,NA
"1960-10-24",11.0545526227777,0.771311634703991,NA
"1960-10-25",1.8090906128837,0.781854987900133,NA
"1960-10-26",16.9248844569026,0.701459379481375,NA
"1960-10-27",8.63587004051047,0.70293275034801,NA
"1960-10-28",2.65751314967797,0.690972626016028,NA
"1960-10-29",2.94257849908745,0.58046504629718,NA
"1960-10-30",0.290694675632907,0.629204830781336,NA
"1960-10-31",11.9308532571001,0.638717718836965,NA
"1960-11-01",8.75466302271132,0.652854095633395,NA
"1960-11-02",1.9827538894531,0.591798471760089,NA
"1960-11-03",11.3366037495156,0.565678002224552,NA
"1960-11-04",1.71090216403003,0.528818904685171,NA
"1960-11-05",0.44109273631297,0.54218610054489,NA
"1960-11-06",0.00985673951582916,0.472843849574991,NA
"1960-11-07",0,0.417833665407716,NA
"1960-11-08",1.55544012714793,0.384610387261727,NA
"1960-11-09",11.5201364947636,0.437560807626542,NA
"1960-11-10",1.73405627745624,0.481382722812782,NA
"1960-11-11",0.898924453562439,0.490557733821733,NA
"1960-11-12",3.04098853527976,0.462710841648784,NA
"1960-11-13",6.71021300232656,0.466268643660997,NA
"1960-11-14",2.26392179527277,0.469525185668386,NA
"1960-11-15",1.52866368431284,0.42752476355368,NA
"1960-11-16",5.21762292346507,0.414231080322926,NA
"1960-11-17",20.9591698259324,0.40773796788103,NA
"1960-11-18",5.75118276893966,0.377071062236645,NA
"1960-11-19",3.50011766746598,0.38858483298101,NA
"1960-11-20",2.28712031308489,0.406779520099485,NA
"1960-11-21",3.85248477507499,0.431094346105563,NA
"1960-11-22",2.60869691220847,0.420905736558603,NA
"1960-11-23",2.99922164511739,0.412052004125746,NA
"1960-11-24",3.83524009239743,0.423361413888415,NA
"1960-11-25",22.7926311857837,0.421446982213229,NA
"1960-11-26",8.23555690811871,0.406072638571211,NA
"1960-11-27",3.32711496393748,0.369457096120033,NA
"1960-11-28",1.77781612839984,0.300063647257221,NA
"1960-11-29",0.229110844878852,0.351638368356457,NA
"1960-11-30",5.05968705452457,0.389955119156119,NA
"1960-12-01",3.26759792656938,0.387230455551048,NA
"1960-12-02",1.39790929071316,0.344053051390064,NA
"1960-12-03",34.5380225487767,0.354466163374977,NA
"1960-12-04",1.78375781872573,0.369737984149875,NA
"1960-12-05",0.00977295517393917,0.296084199842095,NA
"1960-12-06",2.2704974222244,0.26487281778877,NA
"1960-12-07",0.0703351879100264,0.268190229491102,NA
"1960-12-08",0.00209611545367276,0.250003166170354,NA
"1960-12-09",3.18857665249094,0.243824598994708,NA
"1960-12-10",0.0755164194777251,0.246701358127296,NA
"1960-12-11",1.16764290991197,0.231766051916575,NA
"1960-12-12",0.147151877510697,0.244911437971081,NA
"1960-12-13",0.380780598184508,0.211491322617266,NA
"1960-12-14",0.180417526890979,0.219382436143547,NA
"1960-12-15",0.00357350313267878,0.251623185688183,NA
"1960-12-16",0.00234183049225612,0.257842376012942,NA
"1960-12-17",0.301098402137624,0.273010117930353,NA
"1960-12-18",9.8315572729307,0.305750092536269,NA
"1960-12-19",0.927633763598859,0.266294266938731,NA
"1960-12-20",11.5786022715692,0.248245120068197,NA
"1960-12-21",0.462399469592129,0.2546732957351,NA
"1960-12-22",0.218488778806403,0.26795175695823,NA
"1960-12-23",1.37385464243298,0.290238390173015,NA
"1960-12-24",0.346092876132411,0.287433176432727,NA
"1960-12-25",8.7413659629,0.301505782590363,NA
"1960-12-26",0.83716805617149,0.300166163744464,NA
"1960-12-27",0.508133791646911,0.261909328187062,NA
"1960-12-28",7.42109689920413,0.256543141898846,NA
"1960-12-29",1.80588614309242,0.270279809232855,NA
"1960-12-30",1.42187069513607,0.290334063869079,NA
"1960-12-31",1.47487388788501,0.284600819270431,NA
"1961-01-01",6.00544078542156,0.287674576492655,NA
"1961-01-02",10.1467078205637,0.288348228209124,NA
"1961-01-03",4.06105309023072,0.264637265595764,NA
"1961-01-04",0.014888765148096,0.275484215428116,NA
"1961-01-05",8.14558658790232,0.26905717194254,NA
"1961-01-06",0.0394844699211576,0.292414221543145,NA
"1961-01-07",3.11293006914878,0.273534895540406,NA
"1961-01-08",0.317044368494891,0.2909820354436,NA
"1961-01-09",18.3947667622894,0.2909453692062,NA
"1961-01-10",1.4597912477331,0.292709799791322,NA
"1961-01-11",0.0492934275411972,0.265492657392632,NA
"1961-01-12",0.047449757496551,0.291293467700323,NA
"1961-01-13",3.46272808423068,0.348130872624634,NA
"1961-01-14",0.0488405453453636,0.310417025498313,NA
"1961-01-15",0.0559504526918054,0.294005738790391,NA
"1961-01-16",0.00128170424226722,0.306705233519779,NA
"1961-01-17",0.186065721878294,0.309600165184061,NA
"1961-01-18",0.0448648734949273,0.346187944807862,NA
"1961-01-19",3.99363575400393,0.369813530684299,NA
"1961-01-20",6.47100516952485,0.373960682020754,NA
"1961-01-21",0.174397705770936,0.403780320814476,NA
"1961-01-22",0.222300478480641,0.381388020864287,NA
"1961-01-23",0.00395505357378207,0.348416284992281,NA
"1961-01-24",0.00761759333726604,0.32541634520057,NA
"1961-01-25",0.00812486718471886,0.305693192787628,NA
"1961-01-26",1.24986912998012,0.345364799072456,NA
"1961-01-27",8.76922868532965,0.389391937268257,NA
"1961-01-28",12.1326406482054,0.429018946673568,NA
"1961-01-29",9.91572161537066,0.497703720670845,NA
"1961-01-30",0.991731025755205,0.497847272391166,NA
"1961-01-31",5.91704477270803,0.478892795710601,NA
"1961-02-01",6.7892740673416,0.45271683154143,NA
"1961-02-02",5.14584376223473,0.463188839828845,NA
"1961-02-03",3.74045001232327,0.47813836672403,NA
"1961-02-04",1.35140445716015,0.486878408025134,NA
"1961-02-05",2.51498415526646,0.545095496519607,NA
"1961-02-06",3.54007456466587,0.573176192057225,NA
"1961-02-07",2.63221825995686,0.563322161065923,NA
"1961-02-08",2.66145688023257,0.591393262747798,NA
"1961-02-09",0.139329116326981,0.643710751237953,NA
"1961-02-10",0.382453595875845,0.61619021178468,NA
"1961-02-11",0.574774056896485,0.657939179296767,NA
"1961-02-12",0.0112980373886452,0.684212318850725,NA
"1961-02-13",0.000406572910788102,0.677559059650959,NA
"1961-02-14",0.00126277328663347,0.713562916450339,NA
"1961-02-15",0.00330485218226855,0.712100866782485,NA
"1961-02-16",0.0211116579213581,0.709109584926924,NA
"1961-02-17",0.0169383300005898,0.651377853043735,NA
"1961-02-18",2.75428979189788e-06,0.736470239002284,NA
"1961-02-19",0,0.768231485957084,NA
"1961-02-20",0.00540948341765235,0.71564420696495,NA
"1961-02-21",0.000550723229614076,0.58614981313742,NA
"1961-02-22",0.0229438593313818,0.627081986325905,NA
"1961-02-23",4.00811719459293,0.688110501791577,NA
"1961-02-24",14.082269497161,0.745250814499601,NA
"1961-02-25",7.94612094158723,0.786382408701924,NA
"1961-02-26",5.79312200360669,0.833798305311084,NA
"1961-02-27",8.88644816157971,0.772392521008411,NA
"1961-02-28",0.209676678119429,0.797902440661521,NA
"1961-03-01",0.0105171084963,0.934050610981373,NA
"1961-03-02",0.00416020689489833,0.917061562076142,NA
"1961-03-03",7.23239960270171e-07,0.818422032705321,NA
"1961-03-04",0,0.900032361212896,NA
"1961-03-05",0,0.941165424775981,NA
"1961-03-06",0.000300874246949014,0.99148611496827,NA
"1961-03-07",7.23239960270171e-07,1.04349811146916,NA
"1961-03-08",7.23239960270171e-07,1.09749848695141,NA
"1961-03-09",0,1.04307642742428,NA
"1961-03-10",0,1.04056111805227,NA
"1961-03-11",0,1.09628042076068,NA
"1961-03-12",0.000730243624272709,1.12442290948715,NA
"1961-03-13",0,1.21295591426953,NA
"1961-03-14",0.000172581519879005,1.16820176777814,NA
"1961-03-15",0,1.21156392576719,NA
"1961-03-16",0,1.24017278528835,NA
"1961-03-17",0.00294408322038877,1.17283949495742,NA
"1961-03-18",0.626662118709172,1.01214794579063,NA
"1961-03-19",0.0376790262943552,0.904742742825678,NA
"1961-03-20",0.0169944888119195,0.918276760228074,NA
"1961-03-21",0.20786934631232,1.00904914043905,NA
"1961-03-22",0.0670853940601909,0.971537314034593,NA
"1961-03-23",0.00240996952378389,1.21248928620414,NA
"1961-03-24",0.00022608429368471,1.10816743448439,NA
"1961-03-25",0.000904344285780251,1.0953626252695,NA
"1961-03-26",0.086518382382913,1.27268336588846,NA
"1961-03-27",0.00525572628019158,1.10169303663575,NA
"1961-03-28",0.0945540677334043,1.16916094108536,NA
"1961-03-29",1.82302410049755,1.29190995944705,NA
"1961-03-30",0.100676745437361,1.51039126840514,NA
"1961-03-31",2.10415801859603,1.34085003675667,NA
"1961-04-01",0.903326653959968,1.50695221387461,NA
"1961-04-02",6.27354397763327,1.48779862794631,NA
"1961-04-03",7.59915361382163,1.23589029506803,NA
"1961-04-04",8.03633108947367,1.33297322005465,NA
"1961-04-05",12.6583295591139,1.51911287083302,NA
"1961-04-06",4.37107371054553,1.52916804732536,NA
"1961-04-07",2.82982754765902,1.4711975625393,NA
"1961-04-08",0.0501200300009958,1.47362454942273,NA
"1961-04-09",0.981347085409197,1.59160405718274,NA
"1961-04-10",16.5100412166161,1.56281707518988,NA
"1961-04-11",1.39359452251058,1.72945429267211,NA
"1961-04-12",1.36813814899024,1.78246508178145,NA
"1961-04-13",4.0038127270236,1.8131097664739,NA
"1961-04-14",1.17940546577929,1.69867539565958,NA
"1961-04-15",0.0500456387974645,1.69521268496104,NA
"1961-04-16",0.116948071011942,1.74279239346218,NA
"1961-04-17",0.0279489884935712,1.84706295169256,NA
"1961-04-18",7.38092095230926e-05,1.91281691002749,NA
"1961-04-19",11.9561800002872,1.81214036233348,NA
"1961-04-20",7.68779266326304,1.80156759211041,NA
"1961-04-21",5.86708405356094,1.95020092078916,NA
"1961-04-22",16.1689276335312,1.81958069513975,NA
"1961-04-23",3.27773102322262,1.84020416164247,NA
"1961-04-24",0.669752252999586,1.83815939897124,NA
"1961-04-25",21.4495951724016,1.75415005176684,NA
"1961-04-26",0.545138801069256,2.02094031529218,NA
"1961-04-27",0.0672942297656649,1.9085741824967,NA
"1961-04-28",0.11748337832429,1.80565412755044,NA
"1961-04-29",0.00479763151321336,2.05082224615774,NA
"1961-04-30",1.24987943221561,1.98852278039943,NA
"1961-05-01",3.60063583311991,1.89409703395911,NA
"1961-05-02",2.88754357313051,2.03990142514094,NA
"1961-05-03",4.06936901772729,2.03587536262554,NA
"1961-05-04",8.22357741771691,2.18695044012614,NA
"1961-05-05",0.0737041712302589,2.23093384726474,NA
"1961-05-06",0.741423663073969,1.94676939178245,NA
"1961-05-07",0.0366390350420413,2.09099582504426,NA
"1961-05-08",4.71419444210076e-05,2.0978615369476,NA
"1961-05-09",0,2.12375284936929,NA
"1961-05-10",0,2.1955754161662,NA
"1961-05-11",0,2.2589501695394,NA
"1961-05-12",0,2.48339428988639,NA
"1961-05-13",0.00890904609240758,2.50360876945936,NA
"1961-05-14",3.5596396558592,2.45327026300948,NA
"1961-05-15",0.000391835420317337,2.14240168351435,NA
"1961-05-16",0.000517556634854723,2.24031923993161,NA
"1961-05-17",2.9313918793892e-06,2.23680561016046,NA
"1961-05-18",0,2.15490968169595,NA
"1961-05-19",0,2.20248063373452,NA
"1961-05-20",8.11839002342786e-06,2.33062601341817,NA
"1961-05-21",0,2.00511652291027,NA
"1961-05-22",0,2.27947450867618,NA
"1961-05-23",0,2.37415592011777,NA
"1961-05-24",0.000190685900645097,2.31611034225786,NA
"1961-05-25",0.000513197623017895,2.39148059191765,NA
"1961-05-26",0.0125614677280769,2.18109267728663,NA
"1961-05-27",1.04132916834612,1.85805411162776,NA
"1961-05-28",0.0321176059937193,2.024108612441,NA
"1961-05-29",1.15182349572662,2.07774509222503,NA
"1961-05-30",0.0103925063810572,2.3679751858099,NA
"1961-05-31",0.00884373366023226,2.23993609684713,NA
"1961-06-01",0.0640564014886006,2.24813544084589,NA
"1961-06-02",0,2.43806896292234,NA
"1961-06-03",0.00424293604149687,2.58911299404519,NA
"1961-06-04",0.000897437582562098,2.80914973654768,NA
"1961-06-05",0,2.76883826317172,NA
"1961-06-06",0.0161501064746942,2.83863914351758,NA
"1961-06-07",0.220733295207063,2.72638958984582,NA
"1961-06-08",0.948133438485565,2.6022445185821,NA
"1961-06-09",0.00727034240431433,2.40062917592416,NA
"1961-06-10",0.13898656087032,2.30691644666298,NA
"1961-06-11",0.00375674059373408,2.63323203556565,NA
"1961-06-12",30.3375433644005,2.32273857277157,NA
